kernel,waitcnt_line,kind,n_attempted,n_completed,n_match,n_diverge,n_launcher_fail,n_timeout,divergence_count,divergence_frac,divergence_frac_attempted,launcher_fail_frac,flag_persistent_launcher_fail,n_distinct_mut_dumps,n_distinct_mut_dumps_excl_orig_set,median_divergent_lanes,max_divergent_lanes,first_seen_iter_per_hash
accum_and_16,112,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_16,115,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,20,lgkmcnt,49,1,1,0,31,17,0,0.0000,0.0000,0.9796,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 48}"
accum_and_32,89,lgkmcnt,49,1,1,0,30,18,0,0.0000,0.0000,0.9796,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 42}"
accum_and_32,132,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,134,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,137,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,139,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,142,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,144,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,147,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,149,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,152,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,154,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,157,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,159,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,162,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,164,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,167,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,169,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,172,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,174,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,177,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,179,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,182,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,184,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,187,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,189,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,192,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,194,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,197,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,199,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,202,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,204,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_32,207,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_4,15,lgkmcnt,49,0,0,0,30,19,0,0.0000,0.0000,1.0000,yes,0,0,0,0,{}
accum_and_4,32,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_4,39,vmcnt,10,10,0,10,0,0,10,1.0000,1.0000,0.0000,no,7,7,32,32,"{""21754c5f2157b94d3ede8901a5f51fc450ea50e7"": 0, ""2852d86492293668752faf04e07fa7a212c11da2"": 1, ""a9242b298889340c4c2070f2eae96c55986ea4a9"": 3, ""b6bcdc28d2f157908f980960a2e7bc2f8f796106"": 4, ""9338697fe054727eebf54a6d605e70714cd9d676"": 6, ""16f1e5bb16305175a9735ad93d5bf37d87f89cc6"": 7, ""fd88be8f93196fb209424b86940ef92d2b74cdf2"": 8}"
accum_and_4,41,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_4,44,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,20,lgkmcnt,49,1,1,0,31,17,0,0.0000,0.0000,0.9796,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 48}"
accum_and_64,80,lgkmcnt,49,2,2,0,25,22,0,0.0000,0.0000,0.9592,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 41}"
accum_and_64,138,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,217,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,243,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,272,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,277,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,280,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,283,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,285,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,288,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,290,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,293,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,295,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,298,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,300,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,303,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,305,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,308,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,310,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,313,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,315,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,318,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,320,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,323,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,325,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,328,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,330,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,333,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,335,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,338,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,340,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,343,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,345,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,348,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,350,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,353,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,355,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,358,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,360,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,363,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,365,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,368,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,370,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,373,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,375,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,378,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,380,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,383,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,385,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,388,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,390,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,393,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,395,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,398,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,400,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,403,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,405,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,408,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,410,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,413,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,415,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,418,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,420,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,423,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,425,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,428,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_64,430,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,17,lgkmcnt,49,1,1,0,30,18,0,0.0000,0.0000,0.9796,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 42}"
accum_and_8,46,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,53,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,55,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,58,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,60,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,63,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,65,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_8,68,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,19,lgkmcnt,49,1,1,0,24,24,0,0.0000,0.0000,0.9796,yes,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 42}"
accum_and_96,53,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,70,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,107,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,208,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,253,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,257,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,260,lgkmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,263,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,268,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,273,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,278,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,282,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,287,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,291,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,296,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,301,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,308,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,313,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,317,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,324,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,330,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,334,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,340,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,344,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,351,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,357,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,361,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,366,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,372,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
accum_and_96,378,vmcnt,49,49,49,0,0,0,0,0.0000,0.0000,0.0000,no,1,0,0,0,"{""96d02e012b9aa9c62ccfd7b16dbecbc754878b21"": 0}"
